datetime,open,close,high,low,volume,turnover,amplitude,pricelimit,change,turnoverratio
2022-10-10,120.01,105.7,123.0,102.03,302637,3346522673.0,29.96,51.02,35.71,67.99
2022-10-11,100.03,109.09,111.66,99.0,119571,1290049868.0,11.98,3.21,3.39,26.86
2022-10-12,106.5,128.5,130.0,106.11,103737,1198891997.0,21.9,17.79,19.41,23.3
2022-10-13,126.0,130.0,131.5,124.1,65923,841011286.0,5.76,1.17,1.5,14.81
2022-10-14,130.37,133.0,135.18,127.0,45835,599136902.0,6.29,2.31,3.0,10.3
2022-10-17,132.3,132.0,140.5,127.0,59949,795370265.0,10.15,-0.75,-1.0,13.47
2022-10-18,132.5,129.66,133.47,124.09,46025,594171647.0,7.11,-1.77,-2.34,10.34
2022-10-19,128.8,130.51,134.87,125.71,36564,474831959.0,7.06,0.66,0.85,8.21
2022-10-20,128.9,140.3,147.88,126.02,68232,938754035.0,16.75,7.5,9.79,15.33
2022-10-21,137.0,140.75,141.7,133.23,27713,381258890.0,6.04,0.32,0.45,6.23
2022-10-24,140.75,142.0,146.79,139.7,25555,366389675.0,5.04,0.89,1.25,5.74
2022-10-25,142.0,147.98,154.47,140.02,36878,546040256.0,10.18,4.21,5.98,8.28
2022-10-26,147.0,151.1,153.74,146.15,20923,313590798.0,5.13,2.11,3.12,4.7
2022-10-27,152.74,143.0,152.74,142.62,31362,457948363.0,6.7,-5.36,-8.1,7.05
2022-10-28,141.0,143.8,151.88,140.95,29671,432713181.0,7.64,0.56,0.8,6.67
2022-10-31,143.84,146.0,149.99,143.58,20904,305975610.0,4.46,1.53,2.2,4.7
2022-11-01,146.0,148.99,150.5,142.6,21163,310495102.0,5.41,2.05,2.99,4.75
2022-11-02,148.04,140.58,149.56,137.62,34124,486307854.0,8.01,-5.64,-8.41,7.67
2022-11-03,138.9,141.61,143.94,138.61,20976,297205139.0,3.79,0.73,1.03,4.71
2022-11-04,142.53,140.7,142.53,138.01,17780,249408783.0,3.19,-0.64,-0.91,3.99
2022-11-07,140.92,136.55,143.57,133.59,28717,393165807.0,7.09,-2.95,-4.15,6.45
2022-11-08,136.22,140.22,140.97,135.24,17830,246456510.0,4.2,2.69,3.67,4.01
2022-11-09,139.47,136.6,142.66,135.9,14768,206052332.0,4.82,-2.58,-3.62,3.32
2022-11-10,135.1,130.05,137.67,129.44,24826,330804339.0,6.02,-4.8,-6.55,5.58
2022-11-11,135.6,134.28,142.45,134.11,23705,327935907.0,6.41,3.25,4.23,5.33
2022-11-14,132.01,130.12,135.0,126.58,22403,289845508.0,6.27,-3.1,-4.16,5.03
2022-11-15,130.0,135.92,137.96,129.59,15349,207149751.0,6.43,4.46,5.8,3.45
2022-11-16,134.97,129.14,135.99,128.89,10746,141538315.0,5.22,-4.99,-6.78,2.41
2022-11-17,130.59,134.29,134.44,126.67,16103,211513483.0,6.02,3.99,5.15,3.62
2022-11-18,133.48,128.0,135.66,128.0,12779,167440776.0,5.7,-4.68,-6.29,2.87
2022-11-21,127.16,135.0,137.37,127.16,15459,204669474.0,7.98,5.47,7.0,3.47
