trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
20231221,16.65,16.96,14.38,14.38,16.64,-2.26,-13.5817,58091.04,90807.155,11.12,22.89,14.97,15.41,16.29,16.62,16.73,16.09,0.32
20231220,16.24,16.92,16.13,16.64,16.42,0.22,1.3398,40042.31,66399.086,11.12,22.89,15.96,16.18,16.51,16.73,16.84,16.44,84.16
20231219,16.98,17.0,15.88,16.42,16.6,-0.18,-1.0843,39759.28,65385.436,11.12,22.89,15.96,16.07,16.4,16.62,16.73,16.38,54.58
20231218,16.55,16.77,16.3,16.6,16.33,0.27,1.6534,45062.56,74493.541,11.12,22.89,15.85,16.07,16.4,16.62,16.73,16.35,76.64
20231215,16.28,16.69,15.78,16.33,16.29,0.04,0.2455,43617.41,70637.188,11.12,22.89,15.74,15.96,16.18,16.4,16.62,16.17,73.58
20231214,15.97,16.78,15.72,16.29,16.07,0.22,1.369,62872.86,102454.009,11.12,22.89,15.19,15.52,16.07,16.4,16.62,16.01,65.58
20231213,15.43,16.28,15.38,16.07,15.59,0.48,3.0789,54583.87,86423.07,11.12,22.89,14.97,15.19,15.63,15.96,16.07,15.61,90.4
20231212,15.0,15.63,14.7,15.59,15.23,0.36,2.3638,37957.23,58426.833,11.12,22.89,14.86,14.97,15.41,15.74,15.96,15.38,70.57
20231211,15.95,16.5,14.5,15.23,15.86,-0.63,-3.9723,37460.78,57747.261,11.12,22.89,14.75,15.08,15.63,15.85,16.07,15.53,20.06
20231208,15.68,16.06,15.28,15.86,15.39,0.47,3.0539,50370.55,79590.062,11.12,22.89,14.97,15.3,15.63,15.85,15.96,15.58,91.35
20231207,14.77,15.77,14.68,15.39,14.78,0.61,4.1272,52249.43,80530.642,11.12,22.89,14.53,14.75,15.19,15.52,15.85,15.21,68.33
20231206,15.11,15.42,14.5,14.78,15.35,-0.57,-3.7134,43225.9,64429.479,11.12,22.89,14.2,14.64,14.97,15.41,17.06,15.09,34.18
20231205,14.31,15.5,14.04,15.35,14.35,1.0,6.9686,60713.56,91156.021,11.12,22.89,13.98,14.31,14.97,16.84,17.72,15.3,68.79
20231204,14.01,14.66,13.45,14.35,14.16,0.19,1.3418,33215.21,47136.998,11.12,22.89,13.76,14.09,15.63,17.39,18.05,15.73,22.56
20231201,15.04,15.78,13.73,14.16,14.98,-0.82,-5.474,48620.58,70913.209,11.12,22.89,13.98,14.53,16.07,17.5,18.16,16.01,7.78
20231130,16.79,16.99,14.58,14.98,16.55,-1.57,-9.4864,57725.5,89926.227,11.12,22.89,13.98,15.19,16.62,17.61,18.27,16.39,13.51
20231129,17.99,18.66,16.02,16.55,17.33,-0.78,-4.5009,72911.1,124986.291,11.12,22.89,13.76,15.08,16.95,17.83,18.38,16.63,34.64
20231128,15.98,19.37,15.5,17.33,17.0,0.33,1.9412,110770.38,191040.258,11.12,22.89,13.43,14.31,16.73,17.83,18.49,16.33,72.56
20231127,16.5,18.11,15.25,17.0,15.05,1.95,12.9568,122714.51,203103.911,11.12,22.89,12.77,13.76,15.74,17.06,17.5,15.38,84.91
20231124,13.58,15.25,13.41,15.05,13.38,1.67,12.4813,101150.09,145600.565,11.12,22.89,12.11,13.1,14.09,14.64,14.97,13.93,96.14
20231123,14.4,15.51,13.1,13.38,14.45,-1.07,-7.4048,85288.7,120247.964,11.12,22.89,11.89,12.55,13.65,14.42,14.86,13.58,37.77
20231122,12.64,14.7,12.54,14.45,12.79,1.66,12.9789,104966.95,143661.492,11.12,22.89,11.78,12.22,13.21,13.87,14.31,13.15,97.86
20231121,12.3,14.18,12.26,12.79,12.29,0.5,4.0683,89222.01,116965.011,11.12,22.89,11.56,11.89,12.66,13.43,13.76,12.71,57.9
20231120,12.08,12.57,11.68,12.29,12.05,0.24,1.9917,33943.24,41252.133,11.12,22.89,11.56,11.78,12.22,12.88,13.43,12.39,53.69
20231117,11.99,12.25,11.58,12.05,11.89,0.16,1.3457,27702.66,33276.305,11.12,22.89,11.45,11.67,12.22,12.99,13.54,12.42,37.74
20231116,12.5,12.89,11.72,11.89,12.59,-0.7,-5.56,50071.96,61311.08,11.12,22.89,11.45,11.67,12.44,12.99,13.65,12.48,22.62
20231115,12.92,13.12,12.43,12.59,13.1,-0.51,-3.8931,60247.08,76411.165,11.12,22.89,11.45,11.67,12.55,13.1,13.76,12.51,54.68
20231114,11.98,14.2,11.75,13.1,12.01,1.09,9.0758,85171.63,109940.155,11.12,22.89,11.45,11.56,12.0,13.32,13.87,12.44,78.05
20231113,11.78,12.17,11.37,12.01,11.72,0.29,2.4744,48316.84,57190.935,11.12,22.89,11.34,11.45,11.78,12.22,14.86,12.14,78.47
20231110,11.23,11.88,11.23,11.72,11.46,0.26,2.2688,47652.74,55426.68,11.12,22.89,11.34,11.45,11.78,12.88,15.74,12.25,49.94
20231109,12.06,12.13,11.42,11.46,12.42,-0.96,-7.7295,59590.13,69919.874,11.12,22.89,11.34,11.45,11.78,13.32,16.51,12.43,15.15
20231108,11.3,12.57,11.16,12.42,11.4,1.02,8.9474,85119.69,101337.072,11.12,22.89,11.34,11.45,11.89,13.76,17.39,12.69,69.87
20231107,11.49,11.81,11.24,11.4,11.32,0.08,0.7067,61846.91,71154.564,11.12,22.89,11.34,11.45,12.0,15.41,18.6,13.17,8.58
20231106,12.25,12.53,11.15,11.32,12.81,-1.49,-11.6315,87528.62,101692.439,11.12,22.89,11.45,11.67,13.21,16.62,19.26,13.79,1.69
20231103,13.51,14.24,12.51,12.81,16.0,-3.19,-19.9375,107418.61,143175.649,12.22,22.89,12.88,13.1,13.98,17.94,20.03,15.1,4.97
20231102,12.22,22.86,12.22,16.0,7.69,8.31,108.0624,198958.65,299797.596,12.22,22.89,13.43,14.31,16.4,19.37,20.8,16.69,44.04
